"mark","model","mileage","transmission","registration","fuel","power","location","price"
Volkswagen,Golf Sportsvan,"68003",Automatic,"08/2019",Diesel,"116",BE,18990
Volkswagen,Taigo,"50",Automatic,"08/2023",Gasoline,"110",BE,26990
Volkswagen,T-Cross,"46052",Manual,"03/2020",Gasoline,"116",BE,19990
Volkswagen,Tiguan,"54326",Automatic,"03/2019",Diesel,"150",BE,25490
Volkswagen,Golf Variant,"67607",Automatic,"09/2018",Diesel,"116",BE,17900
MINI,Cooper SE,"14993",Automatic,"08/2020",Electric,"184",BE,23990
Mercedes-Benz,A 250,"24322",Automatic,"10/2021",Electric,"218",BE,31490
Nissan,Juke,"50",Manual,"04/2023",Gasoline,"114",BE,24490
Renault,Captur,"33167",Automatic,"06/2022",Gasoline,"140",BE,22490
Renault,Captur,"37348",Manual,"09/2019",Gasoline,"90",BE,14990
Renault,Captur,"34650",Manual,"08/2022",Gasoline,"91",BE,18490
Nissan,Qashqai,"50",Automatic,"04/2023",Gasoline,"158",BE,32990
Opel,Crossland,"54948",Automatic,"03/2022",Gasoline,"131",BE,21490
Mercedes-Benz,GLC 200,"25956",Automatic,"08/2020",Gasoline,"197",BE,46990
BMW,"318","46761",Automatic,"10/2019",Diesel,"136",BE,28890
BMW,X2,"62755",Automatic,"09/2020",Electric,"125",BE,34490
Lynk-&-Co,"01","23563",Automatic,"02/2022",Electric,"261",BE,29990
Opel,Astra,"84840",Manual,"03/2020",Diesel,"122",BE,15990
Nissan,Qashqai,"50",Manual,"04/2023",Gasoline,"145",BE,29990
Ford,Focus,"33925",Manual,"04/2022",Diesel,"120",BE,22590
Audi,A3,"74768",Automatic,"01/2018",Diesel,"116",BE,19490
Opel,Crossland,"43389",Automatic,"02/2022",Gasoline,"131",BE,20990
Opel,Crossland,"44238",Automatic,"01/2022",Gasoline,"131",BE,20990
Volkswagen,T-Roc,"29416",Automatic,"04/2019",Gasoline,"150",BE,22490
Ford,Focus,"51486",Manual,"02/2019",Gasoline,"101",BE,15990
Ford,Puma,"50",Manual,"02/2023",Gasoline,"125",BE,23690
Renault,Captur,"26603",Manual,"06/2022",Gasoline,"90",BE,19990
Mercedes-Benz,Vito,"66237",Automatic,"03/2016",Diesel,"136",BE,29990
Hyundai,TUCSON,"66790",Automatic,"04/2018",Diesel,"141",BE,21490
Mercedes-Benz,S 63 AMG,"4900",Automatic,"08/2023",Electric,"802",DE,264989
Mercedes-Benz,CLA 35 AMG,"76521",Automatic,"02/2020",Gasoline,"306",DE,44859
Mercedes-Benz,C 180,"101982",Automatic,"05/2017",Gasoline,"156",DE,21389
Mercedes-Benz,GLC 43 AMG,"55513",Automatic,"10/2017",Gasoline,"367",DE,48499
Mercedes-Benz,E 400,"124545",Automatic,"01/2019",Diesel,"340",DE,45998
Mercedes-Benz,C 300,"48799",Automatic,"06/2021",Gasoline,"258",DE,44898
Mercedes-Benz,GLS 63 AMG,"79089",Automatic,"06/2021",Gasoline,"612",DE,129999
Mercedes-Benz,GLC 43 AMG,"57921",Automatic,"10/2020",Gasoline,"390",DE,59998
Mercedes-Benz,A 35 AMG,"26102",Automatic,"03/2019",Gasoline,"306",DE,35488
Mercedes-Benz,GLE 63 AMG,"8900",Automatic,"01/2023",Gasoline,"612",DE,143798
Mercedes-Benz,GLC 220,"131392",Automatic,"09/2019",Diesel,"194",DE,44899
Mercedes-Benz,GLC 220,"9900",Automatic,"09/2023",Diesel,"197",DE,69989
Mercedes-Benz,C 300,"71722",Automatic,"02/2020",Electric,"313",DE,28399
Mercedes-Benz,C 43 AMG,"9900",Automatic,"10/2023",Gasoline,"408",DE,89898
Mercedes-Benz,A 250,"46488",Automatic,"04/2021",Electric,"218",DE,29779
Mercedes-Benz,A 45 AMG,"19316",Automatic,"05/2021",Gasoline,"387",DE,51899
Mercedes-Benz,V 300,"69352",Automatic,"02/2021",Diesel,"237",DE,55499
Mercedes-Benz,CLA 250,"25220",Automatic,"03/2021",Electric,"218",DE,42998
Mercedes-Benz,C 200,"88891",Automatic,"07/2019",Diesel,"160",DE,24349
Mercedes-Benz,CLA 35 AMG,"76521",Automatic,"02/2020",Gasoline,"306",DE,44859
Mercedes-Benz,V 220,"95667",Automatic,"08/2020",Diesel,"163",DE,39989
Mercedes-Benz,GLE 350,"82748",Automatic,"07/2019",Diesel,"272",DE,64899
Peugeot,"5008","39991",Automatic,"06/2020",Diesel,"179",DE,31449
Mercedes-Benz,CLA 250,"32262",Automatic,"07/2021",Electric,"218",DE,36499
Mercedes-Benz,GLC 220,"9900",Automatic,"10/2023",Diesel,"197",DE,71498
Mercedes-Benz,GLE 400,"130000",Automatic,"05/2020",Diesel,"330",DE,62799
Mercedes-Benz,GLC 220,"9900",Automatic,"09/2023",Diesel,"197",DE,70798
Mercedes-Benz,Vito,"56857",Automatic,"06/2019",Diesel,"136",DE,34979
Volkswagen,Sharan,"53213",Automatic,"05/2019",Diesel,"177",DE,33849
Mercedes-Benz,GLC 220,"9900",Automatic,"09/2023",Diesel,"197",DE,71989
Mercedes-Benz,GLC 300,"9900",Automatic,"09/2023",Electric,"333",DE,89989
Mercedes-Benz,Sprinter,"75000",Automatic,"11/2020",Diesel,"170",DE,34985
Mercedes-Benz,C 220,"36740",Automatic,"09/2022",Diesel,"200",DE,36849
Mercedes-Benz,V 250,"48004",Automatic,"07/2022",Diesel,"190",DE,64999
Mercedes-Benz,A 250,"48357",Automatic,"08/2020",Electric,"218",DE,27799
Mercedes-Benz,C 220,"9900",Automatic,"03/2023",Diesel,"200",DE,41989
Mercedes-Benz,Sprinter,"37651",Manual,"06/2022",Diesel,"150",DE,34985
Mercedes-Benz,CLS 300,"39600",Automatic,"03/2019",Diesel,"245",DE,47779
Mercedes-Benz,E 400,"57700",Automatic,"04/2013",Gasoline,"333",DE,29999
Mercedes-Benz,C 180,"101982",Automatic,"05/2017",Gasoline,"156",DE,21389
Mercedes-Benz,C 300,"24031",Automatic,"12/2020",Electric,"320",DE,29678
smart,forTwo,"31685",Automatic,"07/2020",Electric,"82",DE,10449
Mercedes-Benz,CLA 200,"9900",Automatic,"09/2023",Gasoline,"163",DE,47989
Mercedes-Benz,AMG GT,"85744",Automatic,"04/2021",Gasoline,"639",DE,129898
Mercedes-Benz,S 580,"3200",Automatic,"11/2022",Gasoline,"503",DE,234989
Mercedes-Benz,A 250,"37796",Automatic,"06/2019",Gasoline,"224",DE,32799
Mercedes-Benz,C 300,"72417",Automatic,"07/2020",Electric,"313",DE,34499
Mercedes-Benz,C 400,"73354",Automatic,"05/2019",Gasoline,"333",DE,35999
Mercedes-Benz,CLS 350,"45000",Automatic,"04/2022",Gasoline,"299",DE,59689
Mercedes-Benz,CLA 200,"9900",Automatic,"08/2023",Gasoline,"163",DE,46898
Mercedes-Benz,SL 63 AMG,"3200",Automatic,"10/2022",Gasoline,"585",DE,159389
Mercedes-Benz,CLA 200,"15500",Automatic,"02/2023",Gasoline,"163",DE,41398
Mercedes-Benz,CLA 220,"60000",Automatic,"12/2020",Diesel,"190",DE,35448
Mercedes-Benz,S 580,"9900",Automatic,"08/2023",Gasoline,"503",DE,229898
Porsche,"991","63780",Automatic,"03/2017",Gasoline,"420",DE,107499
Mercedes-Benz,SL 63 AMG,"5551",Automatic,"10/2022",Gasoline,"585",DE,169599
Mercedes-Benz,EQS,"45500",Automatic,"03/2022",Electric,"523",DE,94699
Mercedes-Benz,E 63 AMG,"200",Automatic,"01/2023",Gasoline,"612",DE,139989
Mercedes-Benz,G 63 AMG,"3500",Automatic,"11/2022",Gasoline,"585",DE,297489
Mercedes-Benz,GLC 43 AMG,"55513",Automatic,"10/2017",Gasoline,"367",DE,48499
Mercedes-Benz,GLE 450,"9900",Automatic,"09/2023",Diesel,"367",DE,118848
Mercedes-Benz,EQC 400,"9900",Automatic,"03/2023",Electric,"408",DE,65989
Mercedes-Benz,G 400,"65403",Automatic,"06/2020",Diesel,"330",DE,140998
Mercedes-Benz,GLA 200,"129292",Automatic,"06/2015",Gasoline,"156",DE,19499
Mercedes-Benz,A 250,"49900",Automatic,"04/2021",Electric,"218",DE,31199
Mercedes-Benz,GLC 400,"16869",Automatic,"08/2020",Diesel,"330",DE,55555
Mercedes-Benz,A 250,"19900",Automatic,"12/2020",Electric,"218",DE,32799
Mercedes-Benz,GLC 300,"15900",Automatic,"11/2022",Electric,"313",DE,64398
Mercedes-Benz,A 200,"9900",Automatic,"06/2023",Gasoline,"163",DE,38798
Mercedes-Benz,GLS 600,"3500",Automatic,"09/2023",Gasoline,"557",DE,214989
Mercedes-Benz,E 63 AMG,"46341",Automatic,"08/2019",Gasoline,"571",DE,74849
Mercedes-Benz,S 500,"15733",Automatic,"03/2021",Gasoline,"435",DE,105999
Mercedes-Benz,GLE 63 AMG,"9900",Automatic,"10/2023",Gasoline,"612",DE,169986
Mercedes-Benz,,"36634",Automatic,"05/2022",Electric,"228",DE,42998
Mercedes-Benz,GLE 63 AMG,"9900",Automatic,"11/2023",Gasoline,"612",DE,169898
Mercedes-Benz,EQS,"18116",Automatic,"05/2022",Electric,"658",DE,114198
Mercedes-Benz,A 250,"24205",Automatic,"04/2021",Electric,"218",DE,31987
Mercedes-Benz,C 200,"53000",Automatic,"12/2021",Diesel,"163",DE,34599
Mercedes-Benz,S 580,"9900",Automatic,"06/2023",Gasoline,"503",DE,159989
Mercedes-Benz,E 400,"124545",Automatic,"01/2019",Diesel,"340",DE,45998
Mercedes-Benz,C 43 AMG,"7235",Automatic,"03/2023",Gasoline,"367",DE,72599
Mercedes-Benz,CLA 250,"16211",Automatic,"10/2020",Electric,"218",DE,33199
Mercedes-Benz,G 500,"99275",Automatic,"06/2017",Gasoline,"421",DE,84899
Mercedes-Benz,GLE 63 AMG,"21875",Automatic,"11/2022",Gasoline,"612",DE,132789
Mercedes-Benz,CLA 200,"52940",Manual,"08/2021",Gasoline,"163",DE,33399
Mercedes-Benz,V 300,"9900",Automatic,"06/2023",Diesel,"237",DE,86476
Mercedes-Benz,C 220,"60000",Automatic,"08/2022",Diesel,"200",DE,40699
Mercedes-Benz,GLE 400,"59610",Automatic,"01/2022",Diesel,"330",DE,84599
Mercedes-Benz,S 400,"9900",Automatic,"05/2023",Diesel,"330",DE,134798
Mercedes-Benz,C 43 AMG,"33744",Automatic,"03/2021",Gasoline,"390",DE,59689
Mercedes-Benz,S 580,"9900",Automatic,"05/2023",Electric,"510",DE,149989
Mercedes-Benz,CLS 450,"8540",Automatic,"07/2022",Gasoline,"367",DE,68849
Mercedes-Benz,GLC 200,"9900",Automatic,"09/2023",Gasoline,"204",DE,70898
Mercedes-Benz,GLC 220,"9900",Automatic,"09/2023",Diesel,"197",DE,72398
Mercedes-Benz,E 300,"105489",Automatic,"08/2020",Electric,"306",DE,36399
Mercedes-Benz,GLE 450,"9900",Automatic,"10/2023",Diesel,"367",DE,114569
Mercedes-Benz,C 300,"26957",Automatic,"08/2020",Electric,"320",DE,35649
Mercedes-Benz,C 220,"43528",Automatic,"08/2022",Diesel,"200",DE,40999
Mercedes-Benz,,"3500",Automatic,"11/2023",Electric,"476",DE,119989
Mercedes-Benz,C 300,"48799",Automatic,"06/2021",Gasoline,"258",DE,44898
Mercedes-Benz,CLA 200,"9900",Automatic,"05/2023",Gasoline,"163",DE,40869
Mercedes-Benz,C 300,"19900",Automatic,"09/2022",Electric,"313",DE,48398
Mercedes-Benz,GLC 220,"103921",Automatic,"08/2019",Diesel,"194",DE,34749
Mercedes-Benz,GLE 53 AMG,"6900",Automatic,"05/2023",Gasoline,"435",DE,109989
Mercedes-Benz,G 500,"15296",Automatic,"12/2017",Gasoline,"421",DE,164900
Mercedes-Benz,C 200,"60000",Automatic,"03/2021",Gasoline,"184",DE,38549
Mercedes-Benz,CLA 200,"14900",Automatic,"05/2023",Gasoline,"163",DE,41989
Mercedes-Benz,GLE 63 AMG,"9900",Automatic,"11/2023",Gasoline,"612",DE,169989
Mercedes-Benz,GLE 450,"9900",Automatic,"10/2023",Diesel,"367",DE,118598
Mercedes-Benz,EQS,"9900",Automatic,"03/2022",Electric,"523",DE,102989
Audi,S3,"87076",Automatic,"02/2018",Gasoline,"310",DE,29999
Mercedes-Benz,GLE 400,"69989",Automatic,"05/2021",Diesel,"330",DE,86799
Mercedes-Benz,GLE 63 AMG,"9900",Automatic,"06/2023",Gasoline,"612",DE,149989
Mercedes-Benz,C 43 AMG,"113800",Automatic,"06/2019",Gasoline,"390",DE,39398
Mercedes-Benz,S 580,"9900",Automatic,"05/2023",Gasoline,"503",DE,151898
Mercedes-Benz,CLA 200,"55834",Manual,"05/2021",Gasoline,"163",DE,28998
Mercedes-Benz,V 250,"50000",Automatic,"07/2022",Diesel,"190",DE,65849
Mercedes-Benz,A 250,"73332",Automatic,"04/2021",Electric,"218",DE,29789
Mercedes-Benz,B 200,"102766",Automatic,"03/2016",Gasoline,"156",DE,17999
Mercedes-Benz,GLC 43 AMG,"57921",Automatic,"10/2020",Gasoline,"390",DE,59998
Mercedes-Benz,C 43 AMG,"9900",Automatic,"11/2023",Gasoline,"408",DE,89989
Mercedes-Benz,B 250,"20000",Automatic,"03/2022",Electric,"218",DE,33499
Mercedes-Benz,C 43 AMG,"24632",Automatic,"05/2021",Gasoline,"390",DE,63299
Mercedes-Benz,E 63 AMG,"77062",Automatic,"07/2018",Gasoline,"612",DE,69749
Mercedes-Benz,GLE 350,"116969",Automatic,"02/2021",Diesel,"272",DE,63989
Mercedes-Benz,GLE 450,"9900",Automatic,"10/2023",Diesel,"367",DE,106989
Mercedes-Benz,GLC 300,"147190",Automatic,"08/2020",Diesel,"245",DE,39449
Mercedes-Benz,GLC 300,"55100",Automatic,"10/2019",Diesel,"245",DE,43399
Mercedes-Benz,C 220,"61057",Automatic,"09/2022",Diesel,"200",DE,36499
Mercedes-Benz,C 200,"46749",Automatic,"07/2019",Diesel,"160",DE,26349
Mercedes-Benz,C 220,"31087",Automatic,"08/2022",Diesel,"200",DE,47749
Mercedes-Benz,GLE 53 AMG,"9900",Automatic,"08/2023",Gasoline,"435",DE,110987
Mercedes-Benz,CLA 200,"14900",Automatic,"05/2023",Gasoline,"163",DE,40867
Mercedes-Benz,B 250,"20000",Automatic,"03/2022",Electric,"218",DE,33499
Mercedes-Benz,V 300,"6577",Automatic,"07/2022",Diesel,"237",DE,82649
Mercedes-Benz,GLC 220,"129443",Automatic,"08/2019",Diesel,"194",DE,38489
Mercedes-Benz,GLE 400,"56924",Automatic,"10/2020",Diesel,"330",DE,77879
Mercedes-Benz,CLA 35 AMG,"42610",Automatic,"08/2020",Gasoline,"306",DE,40949
Mercedes-Benz,C 220,"50000",Automatic,"08/2022",Diesel,"200",DE,36599
Mercedes-Benz,GLS 63 AMG,"79089",Automatic,"06/2021",Gasoline,"612",DE,129999
Mercedes-Benz,GLB 200,"43949",Automatic,"05/2022",Diesel,"150",DE,37989
Mercedes-Benz,B 200,"102766",Automatic,"03/2016",Gasoline,"156",DE,17999
Mercedes-Benz,GLB 200,"24900",Automatic,"03/2023",Diesel,"150",DE,45798
Mercedes-Benz,GLC 200,"9900",Automatic,"08/2023",Gasoline,"204",DE,66989
Mercedes-Benz,V 300,"8900",Automatic,"06/2023",Diesel,"237",DE,86748
Mercedes-Benz,CLA 200,"12900",Automatic,"05/2023",Gasoline,"163",DE,40876
Mercedes-Benz,,"14900",Automatic,"02/2023",Electric,"245",DE,62489
Mercedes-Benz,C 300,"9900",Automatic,"12/2022",Electric,"313",DE,52697
Mercedes-Benz,GLC 300,"10900",Automatic,"04/2023",Electric,"333",DE,81498
Mercedes-Benz,,"7900",Automatic,"11/2022",Electric,"476",DE,84498
Mercedes-Benz,C 300,"11000",Automatic,"12/2022",Electric,"313",DE,49389
Mercedes-Benz,GLC 300,"11900",Automatic,"04/2023",Electric,"333",DE,74398
Mercedes-Benz,GLC 300,"9900",Automatic,"04/2023",Electric,"333",DE,77479
Mercedes-Benz,E 400,"92167",Automatic,"11/2019",Diesel,"340",DE,38299
Mercedes-Benz,C 220,"56499",Automatic,"01/2022",Diesel,"200",DE,35449
Mercedes-Benz,E 300,"78455",Automatic,"11/2019",Electric,"306",DE,31449
Mercedes-Benz,GLE 450,"9900",Automatic,"08/2023",Diesel,"367",DE,118898
Mercedes-Benz,C 220,"101374",Automatic,"12/2020",Diesel,"194",DE,25998
Mercedes-Benz,E 53 AMG,"4900",Automatic,"05/2023",Gasoline,"435",DE,113989
Mercedes-Benz,A 35 AMG,"26102",Automatic,"03/2019",Gasoline,"306",DE,35488
Mercedes-Benz,GLE 63 AMG,"9900",Automatic,"05/2023",Gasoline,"612",DE,145198
Mercedes-Benz,EQA,"17382",Automatic,"10/2022",Electric,"190",DE,45499
Mercedes-Benz,GLE 63 AMG,"9900",Automatic,"05/2023",Gasoline,"612",DE,145197
Mercedes-Benz,GLE 580,"32122",Automatic,"09/2021",Gasoline,"489",DE,83997
Mercedes-Benz,CLA 180,"46165",Automatic,"03/2019",Gasoline,"122",DE,24849
Volkswagen,T6 California,"16900",Automatic,"02/2023",Diesel,"204",DE,87479
Ford,Transit,"30000",Automatic,"04/2021",Diesel,"185",DE,59799
Mercedes-Benz,Sprinter,"100",Manual,"11/2022",Diesel,"170",DE,47399
Mercedes-Benz,GLA 200,"19900",Automatic,"07/2023",Gasoline,"163",DE,44989
Mercedes-Benz,A 250,"45285",Automatic,"04/2020",Electric,"218",DE,29849
Mercedes-Benz,,"14900",Automatic,"02/2023",Gasoline,"131",DE,32498
Mercedes-Benz,C 220,"47225",Automatic,"09/2022",Diesel,"200",DE,36199
Mercedes-Benz,GLE 350,"9900",Automatic,"08/2023",Electric,"333",DE,94989
Mercedes-Benz,B 200,"9413",Automatic,"12/2021",Gasoline,"163",DE,28989
Mercedes-Benz,GLE 450,"9900",Automatic,"10/2023",Diesel,"367",DE,115749
Mercedes-Benz,C 300,"9900",Automatic,"06/2023",Electric,"313",DE,64849
Mercedes-Benz,,"10900",Automatic,"02/2023",Electric,"245",DE,72989
Mercedes-Benz,V 300,"10900",Automatic,"06/2023",Diesel,"237",DE,84749
Mercedes-Benz,B 200,"9413",Automatic,"12/2021",Gasoline,"163",DE,28989
Mercedes-Benz,GLE 63 AMG,"8900",Automatic,"01/2023",Gasoline,"612",DE,143798
Mercedes-Benz,A 250,"44900",Automatic,"04/2021",Electric,"218",DE,33699
Mercedes-Benz,GLC 300,"64102",Automatic,"04/2020",Diesel,"245",DE,41989
Mercedes-Benz,GLA 200,"9900",Automatic,"08/2023",Gasoline,"163",DE,49989
Mercedes-Benz,GLC 220,"9900",Automatic,"09/2023",Diesel,"197",DE,63749
Mercedes-Benz,C 220,"51107",Automatic,"08/2022",Diesel,"200",DE,40899
Mercedes-Benz,GLE 450,"9900",Automatic,"08/2023",Diesel,"367",DE,118898
Mercedes-Benz,C 220,"61977",Automatic,"08/2022",Diesel,"200",DE,35349
Mercedes-Benz,GLC 300,"22900",Automatic,"05/2023",Electric,"333",DE,81989
Mercedes-Benz,V 300,"6900",Automatic,"08/2023",Diesel,"237",DE,96248
Mercedes-Benz,EQS,"3500",Automatic,"08/2023",Electric,"544",DE,154989
Mercedes-Benz,GLC 220,"9900",Automatic,"09/2023",Diesel,"197",DE,72898
Mercedes-Benz,A 220,"59600",Automatic,"03/2020",Diesel,"190",DE,30889
Mercedes-Benz,C 220,"39900",Automatic,"12/2021",Diesel,"200",DE,34824
Mercedes-Benz,V 300,"9900",Automatic,"06/2023",Diesel,"237",DE,86199
Mercedes-Benz,EQA,"14900",Automatic,"04/2023",Electric,"190",DE,48989
Mercedes-Benz,GLE 450,"9900",Automatic,"08/2023",Diesel,"367",DE,116987
Mercedes-Benz,GLE 450,"9900",Automatic,"11/2023",Diesel,"367",DE,109879
Mercedes-Benz,V 300,"11000",Automatic,"05/2023",Diesel,"237",DE,84748
Mercedes-Benz,GLC 300,"46253",Automatic,"02/2020",Diesel,"245",DE,43298
Mercedes-Benz,GLC 220,"131392",Automatic,"09/2019",Diesel,"194",DE,44899
Mercedes-Benz,V 250,"123",Automatic,,Diesel,"190",DE,73799
Mercedes-Benz,EQA,"11824",Automatic,"07/2022",Electric,"190",DE,41489
Mercedes-Benz,Sprinter,"14136",Manual,"01/2023",Diesel,"170",DE,38424
Mercedes-Benz,C 220,"68256",Automatic,"12/2021",Diesel,"200",DE,35788
Mercedes-Benz,EQC 400,"58352",Automatic,"01/2020",Electric,"408",DE,43799
Mercedes-Benz,C 220,"70000",Automatic,"12/2021",Diesel,"200",DE,35998
Mercedes-Benz,GLA 200,"9900",Automatic,"08/2023",Gasoline,"163",DE,47989
Mercedes-Benz,GLC 400,"31413",Automatic,"07/2022",Diesel,"330",DE,60949
Mercedes-Benz,GLE 450,"9900",Automatic,"07/2023",Diesel,"367",DE,114889
Mercedes-Benz,,"9900",Automatic,"01/2023",Gasoline,"381",DE,119498
Mercedes-Benz,C 220,"59388",Automatic,"08/2022",Diesel,"200",DE,38349
Mercedes-Benz,A 200,"9700",Manual,"05/2021",Gasoline,"163",DE,26299
Mercedes-Benz,GLE 450,"9900",Automatic,"10/2023",Diesel,"367",DE,115849
Mercedes-Benz,V 300,"2600",Automatic,"04/2023",Diesel,"237",DE,96869
Mercedes-Benz,GLB 180,"2486",Automatic,"02/2023",Gasoline,"136",DE,39879
Mercedes-Benz,GLE 450,"77521",Automatic,"11/2020",Gasoline,"367",DE,68799
Mercedes-Benz,V 300,"4900",Automatic,"07/2023",Diesel,"237",DE,94195
Mercedes-Benz,C 63 AMG,"5900",Automatic,"12/2022",Gasoline,"510",DE,97898
Mercedes-Benz,V 300,"14900",Automatic,"05/2023",Diesel,"237",DE,86989
Mercedes-Benz,GLC 220,"9900",Automatic,"09/2023",Diesel,"197",DE,69989
Mercedes-Benz,C 300,"9900",Automatic,"05/2023",Electric,"313",DE,61889
Mercedes-Benz,GLA 200,"14900",Automatic,"08/2023",Gasoline,"163",DE,47987
Mercedes-Benz,C 200,"55905",Automatic,"08/2022",Diesel,"163",DE,33949
Mercedes-Benz,V 220,"57564",Automatic,"11/2021",Diesel,"163",DE,58099
Mercedes-Benz,GLE 350,"9900",Automatic,"09/2023",Electric,"333",DE,99989
Mercedes-Benz,C 300,"9900",Automatic,"07/2023",Electric,"313",DE,69989
Mercedes-Benz,GLE 350,"9900",Automatic,"10/2023",Electric,"333",DE,106989
Mercedes-Benz,GLE 450,"9900",Automatic,"11/2023",Diesel,"367",DE,119898
smart,forTwo,"4246",Manual,"03/2015",Gasoline,"102",DE,28497
Mercedes-Benz,A 250,"24236",Automatic,"09/2020",Electric,"218",DE,30789
Mercedes-Benz,V 300,"6500",Automatic,"08/2023",Diesel,"237",DE,96244
Mercedes-Benz,C 220,"47309",Automatic,"08/2022",Diesel,"200",DE,37399
Mercedes-Benz,GLE 450,"9900",Automatic,"10/2023",Diesel,"367",DE,113989
Mercedes-Benz,V 250,"27845",Automatic,"07/2022",Diesel,"190",DE,69499
Mercedes-Benz,C 200,"55858",Automatic,"01/2022",Diesel,"163",DE,32798
Mercedes-Benz,C 220,"58095",Automatic,"08/2022",Diesel,"200",DE,41399
Mercedes-Benz,V 300,"25000",Automatic,"05/2022",Diesel,"237",DE,84997
Mercedes-Benz,EQA,"9900",Automatic,"08/2023",Electric,"190",DE,51989
Mercedes-Benz,C 200,"55000",Automatic,"12/2021",Diesel,"163",DE,34598
Mercedes-Benz,C 300,"71722",Automatic,"02/2020",Electric,"313",DE,28399
Mercedes-Benz,C 220,"19900",Automatic,"01/2022",Diesel,"200",DE,46899
Mercedes-Benz,EQA,"9000",Automatic,"03/2023",Electric,"190",DE,49989
Mercedes-Benz,GLA 200,"9900",Automatic,"09/2023",Gasoline,"163",DE,49989
Mercedes-Benz,C 300,"9900",Automatic,"05/2023",Electric,"313",DE,63698
Mercedes-Benz,V 300,"6900",Automatic,"08/2023",Diesel,"237",DE,88986
Mercedes-Benz,GLE 350,"17900",Automatic,"04/2023",Electric,"333",DE,89489
Mercedes-Benz,GLB 250,"24900",Automatic,"05/2023",Gasoline,"224",DE,53798
Mercedes-Benz,Sprinter,"23198",Automatic,"09/2022",Diesel,"170",DE,46172
Mercedes-Benz,EQA,"9900",Automatic,"07/2023",Electric,"190",DE,53398
Mercedes-Benz,V 300,"5900",Automatic,"04/2023",Diesel,"237",DE,88341
Mercedes-Benz,EQS,"16900",Automatic,"04/2022",Electric,"292",DE,74849
Mercedes-Benz,GLC 220,"9900",Automatic,"09/2023",Diesel,"197",DE,64198
Mercedes-Benz,V 300,"11900",Automatic,"04/2023",Diesel,"237",DE,73399
Mercedes-Benz,E 400,"39000",Automatic,"03/2023",Diesel,"340",DE,74898
Mercedes-Benz,GLA 200,"9900",Automatic,"09/2023",Gasoline,"163",DE,49987
Mercedes-Benz,GLC 300,"9900",Automatic,"10/2023",Gasoline,"258",DE,75989
Mercedes-Benz,GLE 350,"9900",Automatic,"09/2023",Electric,"333",DE,105898
Mercedes-Benz,C 220,"49900",Automatic,"12/2021",Diesel,"200",DE,43287
Mercedes-Benz,CLA 200,"24091",Manual,"03/2022",Gasoline,"163",DE,29998
Mercedes-Benz,C 43 AMG,"9900",Automatic,"10/2023",Gasoline,"408",DE,89898
Mercedes-Benz,GLA 200,"14900",Automatic,"07/2023",Gasoline,"163",DE,47989
Mercedes-Benz,V 300,"1300",Automatic,"04/2023",Diesel,"237",DE,98669
Mercedes-Benz,Sprinter,"100",Manual,"11/2022",Diesel,"170",DE,47399
Mercedes-Benz,A 200,"9900",Automatic,"06/2023",Gasoline,"163",DE,40498
Mercedes-Benz,C 220,"70000",Automatic,"08/2022",Diesel,"200",DE,35399
Mercedes-Benz,V 300,"16900",Automatic,"05/2023",Diesel,"237",DE,86749
Mercedes-Benz,V 300,"6900",Automatic,"08/2023",Diesel,"237",DE,87989
Mercedes-Benz,GLE 450,"9900",Automatic,"11/2023",Diesel,"367",DE,114898
Mercedes-Benz,V 300,"6520",Automatic,"04/2023",Diesel,"237",DE,93879
Audi,SQ7,"141563",Automatic,"01/2018",Diesel,"435",DE,41679
Mercedes-Benz,GLA 200,"14900",Automatic,"06/2023",Gasoline,"163",DE,45899
Mercedes-Benz,V 300,"5900",Automatic,"06/2023",Diesel,"237",DE,94199
Mercedes-Benz,V 300,"9900",Automatic,"07/2023",Diesel,"237",DE,94197
Mercedes-Benz,GLA 200,"9900",Automatic,"08/2023",Gasoline,"163",DE,46989
Mercedes-Benz,GLA 200,"14900",Automatic,"06/2023",Gasoline,"163",DE,45898
Mercedes-Benz,EQA,"9900",Automatic,"08/2023",Electric,"190",DE,59989
Mercedes-Benz,V 300,"7000",Automatic,"06/2023",Diesel,"237",DE,84747
Mercedes-Benz,EQV 300,"14900",Automatic,"09/2022",Electric,"204",DE,59798
Mercedes-Benz,EQV 300,"9900",Automatic,"07/2023",Electric,"204",DE,83987
Mercedes-Benz,A 250,"46488",Automatic,"04/2021",Electric,"218",DE,29779
Mercedes-Benz,GLC 220,"9900",Automatic,"09/2023",Diesel,"197",DE,63749
Mercedes-Benz,GLA 200,"9900",Automatic,"06/2023",Gasoline,"163",DE,47798
Mercedes-Benz,EQV 300,"9900",Automatic,"02/2023",Electric,"204",DE,76989
